Time (s),CPG0,CPG1,Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees)
5.88,-4.228e-01,+8.778e-01,-1.755,2.497,1.984,2.203
5.9,-3.388e-01,+8.715e-01,-1.903,2.431,1.983,2.245
5.92,-4.818e-01,+7.652e-01,-1.925,2.384,1.984,2.274
5.93,-7.045e-01,+6.639e-01,-1.925,2.364,1.984,2.287
5.95,-8.024e-01,+6.548e-01,-1.925,2.332,1.983,2.314
5.96,-8.181e-01,+6.662e-01,-1.92,2.331,1.983,2.331
5.98,-7.726e-01,+7.756e-01,-1.914,2.34,1.983,2.357
5.99,-7.029e-01,+8.568e-01,-1.908,2.347,1.983,2.364
6.01,-6.455e-01,+8.756e-01,-1.907,2.353,1.984,2.369
6.02,-6.009e-01,+8.750e-01,-1.922,2.342,1.984,2.368
6.04,-5.490e-01,+8.774e-01,-1.923,2.318,1.984,2.365
6.06,-6.090e-01,+8.207e-01,-1.9,2.297,1.984,2.364
6.07,-7.001e-01,+7.709e-01,-1.897,2.286,1.984,2.363
6.09,-7.457e-01,+7.656e-01,-1.911,2.264,1.984,2.355
6.11,-7.636e-01,+7.682e-01,-1.926,2.241,1.985,2.338
6.13,-7.187e-01,+8.344e-01,-1.925,2.213,1.984,2.297
6.14,-6.431e-01,+8.805e-01,-1.925,2.189,1.984,2.259
6.16,-5.681e-01,+8.899e-01,-1.925,2.149,1.983,2.203
6.17,-4.901e-01,+8.885e-01,-1.923,2.143,1.983,2.2
6.19,-4.031e-01,+8.834e-01,-1.919,2.171,1.983,2.227
6.2,-2.976e-01,+8.763e-01,-1.901,2.211,1.983,2.264
6.22,-1.703e-01,+8.641e-01,-1.885,2.264,1.984,2.317
6.23,-8.980e-03,+8.470e-01,-1.883,2.268,1.984,2.328
6.25,+7.931e-02,+7.823e-01,-1.895,2.26,1.984,2.339
6.27,+1.335e-01,+7.181e-01,-1.897,2.232,1.984,2.329
6.28,+2.015e-01,+6.775e-01,-1.881,2.204,1.984,2.297
6.3,+2.931e-01,+6.453e-01,-1.846,2.153,1.984,2.211
6.32,+4.947e-01,+6.577e-01,-1.851,2.107,1.984,2.085
6.33,+7.008e-01,+6.512e-01,-1.867,2.089,1.984,1.986
6.35,+8.210e-01,+6.112e-01,-1.909,2.061,1.984,1.798
6.36,+8.673e-01,+5.525e-01,-1.925,2.046,1.984,1.699
6.38,+8.801e-01,+4.887e-01,-1.922,2.017,1.984,1.516
6.4,+8.807e-01,+4.200e-01,-1.889,1.994,1.984,1.374
6.41,+8.759e-01,+3.318e-01,-1.868,1.986,1.984,1.313
6.43,+8.677e-01,+2.170e-01,-1.839,1.973,1.984,1.217
6.45,+8.562e-01,+6.496e-02,-1.83,1.962,1.984,1.149
6.46,+8.395e-01,-1.396e-01,-1.833,1.958,1.984,1.124
6.47,+8.152e-01,-3.960e-01,-1.842,1.954,1.984,1.108
6.49,+7.780e-01,-6.484e-01,-1.876,1.95,1.984,1.094
6.51,+7.248e-01,-8.061e-01,-1.873,1.948,1.984,1.104
6.52,+6.635e-01,-8.672e-01,-1.857,1.942,1.984,1.121
6.53,+6.020e-01,-8.832e-01,-1.842,1.935,1.984,1.141
6.55,+5.380e-01,-8.831e-01,-1.834,1.926,1.987,1.175
6.57,+4.710e-01,-8.790e-01,-1.859,1.927,1.999,1.206
6.58,+3.956e-01,-8.734e-01,-1.878,1.933,2.012,1.226
6.6,+3.042e-01,-8.663e-01,-1.924,1.944,2.046,1.261
6.62,+1.906e-01,-8.585e-01,-1.909,1.957,2.102,1.297
6.63,+3.634e-02,-8.469e-01,-1.869,1.967,2.157,1.323
6.65,-1.746e-01,-8.293e-01,-1.743,1.991,2.266,1.372
6.67,-4.355e-01,-8.012e-01,-1.616,2.029,2.368,1.425
6.68,-6.773e-01,-7.573e-01,-1.536,2.074,2.391,1.466
6.7,-8.178e-01,-6.966e-01,-1.373,2.169,2.391,1.547
6.72,-8.692e-01,-6.269e-01,-1.225,2.261,2.355,1.626
6.73,-8.815e-01,-5.540e-01,-1.163,2.302,2.325,1.668
6.74,-8.808e-01,-4.768e-01,-1.11,2.345,2.276,1.713
6.76,-8.756e-01,-3.893e-01,-1.027,2.419,2.175,1.79
6.78,-8.689e-01,-2.753e-01,-1.003,2.483,2.06,1.86
6.79,-8.586e-01,-1.264e-01,-1.007,2.512,2.008,1.898
6.81,-8.433e-01,+7.560e-02,-0.9759,2.542,1.986,1.964
6.83,-8.204e-01,+3.364e-01,-0.9495,2.545,1.984,2.025
6.84,-7.809e-01,+6.094e-01,-0.9311,2.545,1.983,2.064
6.86,-7.243e-01,+7.919e-01,-0.9073,2.546,1.983,2.139
6.87,-6.567e-01,+8.654e-01,-0.921,2.524,1.984,2.177
6.89,-5.931e-01,+8.819e-01,-1.016,2.47,1.984,2.23
6.9,-5.352e-01,+8.810e-01,-1.093,2.435,1.984,2.25
6.91,-4.762e-01,+8.771e-01,-1.164,2.405,1.984,2.27
6.93,-4.118e-01,+8.720e-01,-1.288,2.359,1.983,2.301
6.95,-3.190e-01,+8.710e-01,-1.42,2.322,1.983,2.321
6.96,-1.903e-01,+8.665e-01,-1.496,2.297,1.984,2.32
6.98,-2.744e-02,+8.519e-01,-1.672,2.249,1.984,2.301
6.99,+1.937e-01,+8.327e-01,-1.777,2.212,1.984,2.257
7.0,+4.627e-01,+8.036e-01,-1.89,2.175,1.984,2.184
7.02,+7.016e-01,+7.586e-01,-1.927,2.154,1.984,2.055
7.04,+7.752e-01,+5.735e-01,-1.925,2.097,1.985,1.894
7.05,+8.074e-01,+4.088e-01,-1.925,2.035,2.007,1.802
7.07,+8.140e-01,+2.395e-01,-1.925,1.867,2.133,1.663
7.09,+8.023e-01,+5.294e-02,-1.859,1.838,2.218,1.627
7.1,+8.171e-01,-1.396e-01,-1.721,1.939,2.119,1.72
7.12,+8.020e-01,-3.890e-01,-1.49,2.126,1.999,1.903
7.14,+7.667e-01,-6.345e-01,-1.317,2.248,1.985,2.034
7.15,+7.124e-01,-7.915e-01,-1.261,2.276,1.984,2.082
7.17,+6.467e-01,-8.551e-01,-1.199,2.302,1.984,2.153
7.18,+5.889e-01,-8.783e-01,-1.189,2.302,1.984,2.182
7.2,+5.288e-01,-8.819e-01,-1.191,2.302,1.984,2.229
7.22,+4.648e-01,-8.793e-01,-1.211,2.301,1.984,2.268
7.23,+3.923e-01,-8.743e-01,-1.238,2.296,1.984,2.286
7.24,+3.043e-01,-8.677e-01,-1.28,2.287,1.984,2.299
7.25,+1.907e-01,-8.591e-01,-1.341,2.271,1.984,2.303
7.26,+3.623e-02,-8.472e-01,-1.42,2.246,1.984,2.293
7.28,-1.749e-01,-8.293e-01,-1.599,2.198,1.984,2.255
7.3,-4.358e-01,-8.012e-01,-1.798,2.148,1.984,2.18
7.31,-6.776e-01,-7.572e-01,-1.909,2.122,1.984,2.101
7.33,-8.180e-01,-6.964e-01,-1.926,2.18,1.984,1.958
7.35,-8.693e-01,-6.266e-01,-1.925,2.129,1.985,1.78
7.36,-8.815e-01,-5.538e-01,-1.925,2.104,1.984,1.679
7.38,-8.808e-01,-4.765e-01,-1.925,2.064,1.984,1.49
7.4,-8.762e-01,-3.831e-01,-1.925,2.031,1.984,1.338
7.41,-8.685e-01,-2.689e-01,-1.925,2.013,1.984,1.279
7.43,-8.577e-01,-1.189e-01,-1.925,1.989,1.984,1.196
7.45,-8.433e-01,+8.704e-02,-1.918,1.974,1.983,1.157
7.46,-8.182e-01,+3.510e-01,-1.889,1.972,1.982,1.158
7.48,-7.793e-01,+6.199e-01,-1.809,1.972,1.984,1.168
7.49,-7.237e-01,+7.953e-01,-1.789,1.971,1.984,1.184
7.51,-6.936e-01,+8.392e-01,-1.79,1.969,1.984,1.214
7.52,-6.961e-01,+8.299e-01,-1.806,1.97,1.998,1.234
7.54,-7.255e-01,+8.008e-01,-1.864,1.975,2.039,1.27
7.55,-7.567e-01,+7.740e-01,-1.908,1.981,2.091,1.297
7.57,-7.444e-01,+8.028e-01,-1.926,1.997,2.194,1.348
7.59,-7.131e-01,+8.361e-01,-1.878,2.029,2.314,1.407
7.61,-6.663e-01,+8.632e-01,-1.795,2.116,2.36,1.49
7.62,-6.324e-01,+8.657e-01,-1.761,2.197,2.314,1.557
7.64,-6.393e-01,+8.442e-01,-1.739,2.323,2.213,1.678
7.66,-6.700e-01,+8.211e-01,-1.731,2.417,2.097,1.781
7.67,-7.042e-01,+8.043e-01,-1.72,2.459,2.023,1.834
7.69,-7.061e-01,+8.189e-01,-1.668,2.519,1.988,1.924
7.71,-6.892e-01,+8.381e-01,-1.619,2.543,1.984,2.0
7.73,-6.681e-01,+8.491e-01,-1.615,2.545,1.984,2.071
7.74,-6.328e-01,+8.631e-01,-1.622,2.545,1.984,2.119
7.76,-5.971e-01,+8.678e-01,-1.638,2.52,1.984,2.194
7.77,-5.429e-01,+8.764e-01,-1.659,2.482,1.984,2.219
7.79,-4.657e-01,+8.830e-01,-1.68,2.419,1.983,2.259
7.8,-3.754e-01,+8.802e-01,-1.682,2.39,1.983,2.277
7.82,-2.628e-01,+8.734e-01,-1.675,2.342,1.983,2.304
7.83,-1.129e-01,+8.633e-01,-1.669,2.315,1.984,2.308
7.85,+7.305e-02,+8.427e-01,-1.654,2.263,1.984,2.298
7.87,+3.166e-01,+8.178e-01,-1.661,2.206,1.984,2.25
7.89,+5.802e-01,+7.809e-01,-1.683,2.148,1.984,2.161
7.9,+7.718e-01,+7.273e-01,-1.698,2.121,1.984,2.07
7.92,+8.557e-01,+6.560e-01,-1.733,2.081,1.984,1.893
7.94,+8.814e-01,+5.818e-01,-1.766,2.046,1.984,1.709
7.95,+8.855e-01,+5.059e-01,-1.793,2.025,1.984,1.612
7.97,+8.822e-01,+4.242e-01,-1.858,1.993,1.984,1.454
7.99,+8.773e-01,+3.423e-01,-1.915,1.973,1.984,1.336
8.0,+8.702e-01,+2.389e-01,-1.928,1.969,1.983,1.287
8.02,+8.605e-01,+1.005e-01,-1.925,1.964,1.982,1.21
8.03,+8.463e-01,-9.007e-02,-1.925,1.961,1.985,1.175
8.05,+8.241e-01,-3.391e-01,-1.925,1.958,1.985,1.122
8.06,+7.890e-01,-6.015e-01,-1.925,1.955,1.985,1.106
8.08,+7.381e-01,-7.829e-01,-1.901,1.949,1.983,1.092
8.1,+6.752e-01,-8.583e-01,-1.825,1.95,1.983,1.1
8.12,+6.051e-01,-8.767e-01,-1.73,1.959,1.984,1.125
8.13,+5.303e-01,-8.763e-01,-1.68,1.962,1.984,1.148
8.15,+4.494e-01,-8.713e-01,-1.602,1.965,1.984,1.187
8.17,+3.596e-01,-8.655e-01,-1.554,1.963,1.992,1.221
8.18,+2.580e-01,-8.604e-01,-1.532,1.964,2.014,1.241
8.2,+1.294e-01,-8.529e-01,-1.488,1.969,2.064,1.278
8.22,-4.768e-02,-8.397e-01,-1.447,1.979,2.136,1.316
8.23,-2.838e-01,-8.185e-01,-1.422,1.989,2.197,1.342
8.25,-5.486e-01,-7.843e-01,-1.366,2.014,2.309,1.393
8.26,-7.521e-01,-7.327e-01,-1.32,2.045,2.357,1.43
8.28,-8.477e-01,-6.670e-01,-1.214,2.123,2.397,1.504
8.29,-8.772e-01,-5.957e-01,-1.158,2.184,2.376,1.554
8.31,-8.820e-01,-5.215e-01,-1.09,2.277,2.337,1.639
8.33,-8.797e-01,-4.320e-01,-1.103,2.351,2.285,1.712
8.34,-8.732e-01,-3.271e-01,-1.144,2.393,2.228,1.755
8.36,-8.639e-01,-1.943e-01,-1.28,2.463,2.111,1.831
8.38,-8.545e-01,-6.134e-03,-1.451,2.519,2.007,1.902
8.39,-8.356e-01,+2.365e-01,-1.532,2.536,1.991,1.942
8.41,-8.061e-01,+5.081e-01,-1.715,2.545,1.984,2.012
8.43,-7.632e-01,+7.230e-01,-1.922,2.543,1.984,2.079
8.44,-6.972e-01,+8.418e-01,-1.932,2.547,1.983,2.085
8.46,-7.331e-01,+7.958e-01,-1.926,2.529,1.985,2.167
8.48,-7.895e-01,+7.244e-01,-1.925,2.481,1.984,2.22
8.49,-8.062e-01,+7.041e-01,-1.925,2.453,1.984,2.239
8.51,-8.097e-01,+6.981e-01,-1.924,2.413,1.984,2.27
8.53,-7.587e-01,+8.002e-01,-1.92,2.39,1.983,2.291
8.54,-6.805e-01,+8.716e-01,-1.92,2.38,1.984,2.298
8.56,-6.113e-01,+8.860e-01,-1.922,2.358,1.984,2.308
8.57,-5.453e-01,+8.861e-01,-1.919,2.343,1.984,2.315
8.59,-5.223e-01,+8.653e-01,-1.914,2.317,1.984,2.328
8.61,-5.343e-01,+8.432e-01,-1.926,2.29,1.984,2.335
8.62,-5.509e-01,+8.354e-01,-1.925,2.268,1.984,2.326
8.64,-5.671e-01,+8.339e-01,-1.925,2.228,1.984,2.295
8.66,-5.417e-01,+8.540e-01,-1.925,2.185,1.984,2.244
8.67,-4.804e-01,+8.719e-01,-1.925,2.164,1.984,2.214
8.69,-3.957e-01,+8.775e-01,-1.925,2.131,1.984,2.172
8.71,-2.896e-01,+8.739e-01,-1.923,2.119,1.983,2.166
8.72,-1.591e-01,+8.629e-01,-1.915,2.136,1.983,2.19
8.74,+6.632e-03,+8.457e-01,-1.904,2.166,1.984,2.234
8.76,+2.294e-01,+8.245e-01,-1.912,2.179,1.984,2.261
8.78,+4.931e-01,+7.930e-01,-1.924,2.168,1.984,2.256
8.79,+6.707e-01,+7.007e-01,-1.926,2.151,1.984,2.217
8.81,+7.876e-01,+6.134e-01,-1.925,2.116,1.984,2.12
8.82,+8.420e-01,+5.169e-01,-1.925,2.095,1.984,2.042
8.84,+8.603e-01,+4.095e-01,-1.925,2.059,1.984,1.9
8.86,+8.690e-01,+3.296e-01,-1.903,2.022,1.984,1.762
8.87,+8.665e-01,+2.243e-01,-1.874,2.003,1.984,1.676
8.89,+8.581e-01,+8.126e-02,-1.805,1.984,1.984,1.525
8.91,+8.438e-01,-1.160e-01,-1.744,1.981,1.984,1.391
8.92,+8.207e-01,-3.702e-01,-1.726,1.978,1.984,1.326
8.94,+7.838e-01,-6.279e-01,-1.733,1.97,1.984,1.224
8.96,+7.313e-01,-7.963e-01,-1.79,1.961,1.984,1.153
8.97,+6.699e-01,-8.641e-01,-1.826,1.955,1.984,1.13
8.99,+6.079e-01,-8.825e-01,-1.853,1.947,1.983,1.103
9.01,+5.467e-01,-8.843e-01,-1.84,1.947,1.983,1.101
9.02,+4.835e-01,-8.811e-01,-1.844,1.947,1.984,1.115
9.04,+4.136e-01,-8.761e-01,-1.892,1.941,1.984,1.143
9.05,+3.308e-01,-8.698e-01,-1.929,1.936,1.984,1.161
9.07,+2.256e-01,-8.618e-01,-1.925,1.938,1.99,1.192
9.09,+8.425e-02,-8.510e-01,-1.925,1.945,2.005,1.228
9.1,-1.099e-01,-8.352e-01,-1.925,1.956,2.042,1.261
9.12,-3.606e-01,-8.105e-01,-1.898,1.983,2.165,1.328
9.14,-6.180e-01,-7.714e-01,-1.694,2.046,2.289,1.412
9.16,-7.899e-01,-7.148e-01,-1.438,2.161,2.31,1.519
9.17,-8.607e-01,-6.467e-01,-1.345,2.233,2.272,1.583
9.19,-8.801e-01,-5.746e-01,-1.236,2.339,2.205,1.688
9.21,-8.823e-01,-4.918e-01,-1.204,2.418,2.128,1.771
9.22,-8.777e-01,-3.997e-01,-1.215,2.457,2.063,1.817
9.24,-8.702e-01,-2.888e-01,-1.21,2.515,1.992,1.896
9.26,-8.599e-01,-1.450e-01,-1.119,2.542,1.984,1.966
9.28,-8.439e-01,+4.777e-02,-1.038,2.545,1.984,2.032
9.29,-8.204e-01,+3.033e-01,-1.016,2.546,1.984,2.074
9.31,-7.842e-01,+5.799e-01,-1.013,2.541,1.984,2.152
9.32,-7.318e-01,+7.750e-01,-1.042,2.514,1.984,2.187
9.34,-6.711e-01,+8.559e-01,-1.133,2.454,1.984,2.236
9.36,-6.090e-01,+8.791e-01,-1.179,2.398,1.983,2.269
9.37,-5.447e-01,+8.838e-01,-1.176,2.372,1.983,2.286
9.39,-4.733e-01,+8.829e-01,-1.153,2.331,1.984,2.309
9.41,-3.847e-01,+8.806e-01,-1.16,2.291,1.984,2.317
9.42,-2.750e-01,+8.741e-01,-1.201,2.261,1.984,2.299
9.43,-1.297e-01,+8.644e-01,-1.271,2.224,1.984,2.258
9.45,+4.103e-02,+8.419e-01,-1.438,2.159,1.984,2.161
9.46,+2.419e-01,+8.090e-01,-1.515,2.127,1.984,2.078
9.48,+4.782e-01,+7.715e-01,-1.606,2.086,1.983,1.913
9.49,+6.893e-01,+7.202e-01,-1.634,2.071,1.984,1.813
9.5,+8.207e-01,+6.664e-01,-1.664,2.052,1.984,1.713
9.52,+8.730e-01,+6.126e-01,-1.72,2.022,1.984,1.525
9.54,+8.862e-01,+5.534e-01,-1.763,1.996,1.984,1.383
9.55,+8.866e-01,+4.905e-01,-1.772,1.986,1.984,1.323
9.56,+8.828e-01,+4.207e-01,-1.771,1.979,1.983,1.269
9.58,+8.773e-01,+3.381e-01,-1.742,1.967,1.984,1.186
9.6,+8.699e-01,+2.333e-01,-1.692,1.958,1.984,1.127
9.61,+8.600e-01,+9.270e-02,-1.668,1.954,1.984,1.106
9.63,+8.454e-01,-1.007e-01,-1.643,1.949,1.984,1.081
9.65,+8.228e-01,-3.519e-01,-1.647,1.947,1.984,1.079
9.66,+7.870e-01,-6.126e-01,-1.657,1.948,1.984,1.094
9.68,+7.354e-01,-7.888e-01,-1.678,1.942,1.984,1.124
9.7,+6.744e-01,-8.618e-01,-1.7,1.932,1.984,1.156
9.71,+6.126e-01,-8.822e-01,-1.713,1.929,1.988,1.175
9.73,+5.517e-01,-8.847e-01,-1.74,1.93,2.0,1.208
9.75,+4.890e-01,-8.816e-01,-1.765,1.937,2.02,1.24
9.76,+4.201e-01,-8.767e-01,-1.77,1.944,2.045,1.26
9.78,+3.387e-01,-8.705e-01,-1.769,1.96,2.102,1.298
9.8,+2.359e-01,-8.626e-01,-1.774,1.977,2.18,1.337
9.81,+9.823e-02,-8.520e-01,-1.779,1.99,2.245,1.364
9.83,-1.156e-01,-8.294e-01,-1.763,2.025,2.352,1.418
9.84,-3.876e-01,-7.989e-01,-1.727,2.068,2.38,1.459
9.86,-6.523e-01,-7.521e-01,-1.635,2.161,2.389,1.539
9.87,-8.115e-01,-6.856e-01,-1.594,2.216,2.367,1.588
9.89,-8.663e-01,-6.186e-01,-1.559,2.305,2.323,1.67
9.91,-8.812e-01,-5.368e-01,-1.61,2.376,2.257,1.741
9.92,-8.805e-01,-4.486e-01,-1.661,2.417,2.189,1.785
9.94,-8.746e-01,-3.467e-01,-1.76,2.485,2.051,1.862
9.96,-8.669e-01,-2.126e-01,-1.855,2.534,1.99,1.934
9.97,-8.541e-01,-3.799e-02,-1.912,2.542,1.986,1.974
9.99,-8.365e-01,+1.951e-01,-1.927,2.549,1.983,2.011
10.01,-8.083e-01,+4.689e-01,-1.925,2.55,1.985,2.084
10.02,-7.619e-01,+7.070e-01,-1.925,2.548,1.984,2.121
10.04,-6.990e-01,+8.348e-01,-1.925,2.531,1.984,2.176
10.05,-6.387e-01,+8.726e-01,-1.925,2.515,1.984,2.196
10.07,-6.255e-01,+8.576e-01,-1.926,2.486,1.984,2.226
10.08,-6.376e-01,+8.396e-01,-1.925,2.458,1.985,2.235
10.1,-6.490e-01,+8.342e-01,-1.925,2.412,1.984,2.253
10.12,-6.443e-01,+8.422e-01,-1.925,2.377,1.983,2.274
10.13,-5.963e-01,+8.689e-01,-1.924,2.37,1.984,2.286
10.15,-5.237e-01,+8.840e-01,-1.882,2.361,1.983,2.304
10.17,-4.427e-01,+8.841e-01,-1.772,2.355,1.983,2.314
10.18,-3.470e-01,+8.791e-01,-1.704,2.347,1.983,2.319
10.2,-2.336e-01,+8.691e-01,-1.565,2.331,1.984,2.327
10.22,-8.225e-02,+8.574e-01,-1.477,2.31,1.984,2.335
10.24,+1.112e-01,+8.370e-01,-1.433,2.286,1.984,2.34
10.25,+3.600e-01,+8.106e-01,-1.424,2.266,1.984,2.334
10.27,+6.079e-01,+7.656e-01,-1.41,2.224,1.984,2.306
10.29,+7.805e-01,+7.062e-01,-1.413,2.176,1.984,2.246
10.31,+8.588e-01,+6.423e-01,-1.457,2.127,1.984,2.147
10.32,+8.809e-01,+5.638e-01,-1.487,2.105,1.984,2.053
10.34,+8.842e-01,+4.873e-01,-1.571,2.073,1.984,1.877
10.35,+8.806e-01,+4.032e-01,-1.627,2.059,1.984,1.777
10.37,+8.739e-01,+3.040e-01,-1.74,2.029,1.983,1.586
10.38,+8.657e-01,+1.847e-01,-1.738,2.013,1.983,1.496
10.4,+8.493e-01,+1.140e-02,-1.691,1.991,1.984,1.356
10.42,+8.266e-01,-2.096e-01,-1.643,1.976,1.984,1.253
10.44,+7.925e-01,-4.606e-01,-1.59,1.965,1.984,1.177
10.45,+7.411e-01,-6.744e-01,-1.583,1.961,1.984,1.146
10.47,+6.955e-01,-8.149e-01,-1.647,1.953,1.984,1.101
10.49,+6.384e-01,-8.682e-01,-1.697,1.947,1.983,1.076
10.5,+5.786e-01,-8.818e-01,-1.698,1.946,1.983,1.08
10.52,+5.176e-01,-8.824e-01,-1.694,1.948,1.983,1.097
10.54,+4.477e-01,-8.772e-01,-1.707,1.946,1.984,1.125
10.56,+3.671e-01,-8.709e-01,-1.749,1.936,1.984,1.157
10.57,+2.673e-01,-8.631e-01,-1.776,1.933,1.987,1.175
10.59,+1.353e-01,-8.529e-01,-1.845,1.932,1.998,1.208
10.6,-3.937e-02,-8.403e-01,-1.86,1.936,2.013,1.228
10.62,-2.731e-01,-8.196e-01,-1.841,1.949,2.05,1.264
10.64,-5.382e-01,-7.861e-01,-1.788,1.964,2.111,1.302
10.66,-7.458e-01,-7.352e-01,-1.776,1.983,2.197,1.343
10.67,-8.454e-01,-6.699e-01,-1.782,2.0,2.264,1.373
10.69,-8.767e-01,-5.988e-01,-1.766,2.041,2.366,1.434
10.71,-8.827e-01,-5.184e-01,-1.663,2.121,2.398,1.509
10.72,-8.795e-01,-4.310e-01,-1.575,2.186,2.367,1.563
10.74,-8.728e-01,-3.284e-01,-1.431,2.288,2.311,1.654
10.76,-8.635e-01,-1.981e-01,-1.368,2.367,2.244,1.731
10.78,-8.495e-01,-2.552e-02,-1.358,2.435,2.153,1.802
10.79,-8.295e-01,+2.090e-01,-1.359,2.47,2.079,1.844
10.81,-7.979e-01,+4.891e-01,-1.346,2.524,1.995,1.916
10.83,-7.488e-01,+7.250e-01,-1.297,2.543,1.985,1.981
10.84,-6.833e-01,+8.439e-01,-1.276,2.545,1.984,2.02
10.85,-6.165e-01,+8.787e-01,-1.263,2.546,1.984,2.064
10.87,-5.564e-01,+8.823e-01,-1.262,2.539,1.984,2.147
10.89,-4.961e-01,+8.796e-01,-1.274,2.507,1.984,2.213
10.9,-4.312e-01,+8.750e-01,-1.305,2.468,1.984,2.235
10.92,-3.460e-01,+8.722e-01,-1.375,2.406,1.984,2.269
10.94,-2.260e-01,+8.688e-01,-1.453,2.359,1.984,2.298
10.95,-6.273e-02,+8.591e-01,-1.5,2.335,1.984,2.308
10.97,+1.422e-01,+8.371e-01,-1.605,2.289,1.983,2.314
10.98,+4.003e-01,+8.089e-01,-1.649,2.255,1.984,2.294
11.0,+6.522e-01,+7.668e-01,-1.712,2.193,1.984,2.233
11.02,+8.088e-01,+7.085e-01,-1.773,2.137,1.984,2.13
11.03,+8.718e-01,+6.500e-01,-1.808,2.113,1.984,2.033
11.05,+8.880e-01,+5.888e-01,-1.89,2.077,1.984,1.852
11.06,+8.892e-01,+5.267e-01,-1.921,2.056,1.984,1.753
11.08,+8.820e-01,+4.096e-01,-1.925,2.025,1.984,1.564
11.1,+8.708e-01,+2.761e-01,-1.925,2.0,1.984,1.412
11.11,+8.554e-01,+1.157e-01,-1.924,1.99,1.984,1.343
11.12,+8.319e-01,-8.558e-02,-1.92,1.981,1.984,1.282
11.14,+8.093e-01,-3.246e-01,-1.908,1.966,1.984,1.192
11.16,+7.620e-01,-5.593e-01,-1.904,1.956,1.984,1.136
11.17,+6.761e-01,-7.057e-01,-1.907,1.954,1.984,1.126
11.19,+5.302e-01,-7.517e-01,-1.917,1.953,1.983,1.122
11.21,+2.894e-01,-7.387e-01,-1.926,1.95,1.984,1.137
11.22,-9.789e-02,-6.883e-01,-1.925,1.942,1.983,1.152
11.24,-6.415e-01,-5.334e-01,-1.925,1.935,1.984,1.18
11.25,-8.861e-01,-2.673e-01,-1.925,1.942,1.988,1.201
11.27,-8.803e-01,+7.434e-04,-1.925,1.959,2.022,1.249
11.28,-8.588e-01,+2.518e-01,-1.921,1.975,2.099,1.293
11.3,-8.226e-01,+5.107e-01,-1.812,2.037,2.24,1.388
11.31,-7.610e-01,+7.422e-01,-1.677,2.13,2.219,1.474
11.32,-6.964e-01,+8.463e-01,-1.538,2.221,2.161,1.564
11.34,-6.434e-01,+8.711e-01,-1.348,2.358,2.05,1.71
11.35,-6.034e-01,+8.717e-01,-1.283,2.412,2.005,1.778
11.36,-5.686e-01,+8.692e-01,-1.224,2.454,1.99,1.843
11.37,-5.236e-01,+8.715e-01,-1.176,2.484,1.986,1.907
11.39,-4.562e-01,+8.766e-01,-1.121,2.523,1.984,2.015
11.41,-3.654e-01,+8.776e-01,-1.118,2.528,1.984,2.11
11.42,-2.576e-01,+8.699e-01,-1.118,2.501,1.984,2.149
11.44,-1.146e-01,+8.596e-01,-1.113,2.448,1.984,2.205
11.46,+8.173e-02,+8.447e-01,-1.144,2.396,1.984,2.245
11.47,+3.165e-01,+8.138e-01,-1.171,2.372,1.983,2.265
11.49,+5.766e-01,+7.771e-01,-1.231,2.332,1.984,2.295
11.5,+7.679e-01,+7.236e-01,-1.271,2.307,1.984,2.302
11.52,+8.550e-01,+6.575e-01,-1.332,2.261,1.984,2.299
11.54,+8.834e-01,+5.986e-01,-1.365,2.21,1.984,2.264
11.55,+8.884e-01,+5.374e-01,-1.391,2.176,1.984,2.205
11.57,+8.863e-01,+4.727e-01,-1.463,2.121,1.984,2.075
11.58,+8.816e-01,+4.000e-01,-1.512,2.1,1.984,1.975
11.6,+8.755e-01,+3.123e-01,-1.602,2.061,1.984,1.784
11.61,+8.676e-01,+1.995e-01,-1.631,2.037,1.984,1.683
11.63,+8.566e-01,+4.632e-02,-1.672,2.0,1.984,1.507
11.64,+8.403e-01,-1.635e-01,-1.682,1.988,1.984,1.43
11.66,+8.146e-01,-4.253e-01,-1.682,1.972,1.984,1.313
11.67,+7.744e-01,-6.715e-01,-1.671,1.967,1.984,1.263
11.69,+7.192e-01,-8.166e-01,-1.65,1.96,1.984,1.185
11.71,+6.574e-01,-8.704e-01,-1.685,1.955,1.984,1.128
11.72,+5.935e-01,-8.827e-01,-1.72,1.952,1.984,1.106
11.74,+5.298e-01,-8.825e-01,-1.812,1.947,1.984,1.078
11.75,+4.626e-01,-8.785e-01,-1.864,1.945,1.984,1.079
11.77,+2.340e-01,-8.197e-01,-1.904,1.945,1.983,1.093
11.79,-2.222e-01,-7.106e-01,-1.874,1.943,1.984,1.12
11.8,-7.506e-01,-4.968e-01,-1.877,1.937,1.985,1.139
11.82,-8.963e-01,-2.196e-01,-1.928,1.93,1.987,1.171
11.84,-8.719e-01,+1.870e-02,-1.925,1.935,1.991,1.202
11.85,-8.490e-01,+2.696e-01,-1.925,1.945,2.008,1.225
11.87,-7.665e-01,+7.359e-01,-1.925,1.987,2.081,1.299
11.88,-7.507e-01,+7.916e-01,-1.887,2.077,2.098,1.393
11.89,-7.756e-01,+7.581e-01,-1.812,2.174,2.057,1.493
11.91,-8.135e-01,+6.859e-01,-1.641,2.33,1.994,1.672
