Time (s),CPG0,CPG1,Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees)
7.31,0.7536,-0.7444,-1.844,1.951,1.984,1.122
7.33,0.6945,-0.8463,-1.767,1.945,1.984,1.085
7.35,0.6324,-0.8785,-1.669,1.942,1.984,1.067
7.37,0.5712,-0.8847,-1.56,1.944,1.984,1.07
7.39,0.5095,-0.8829,-1.444,1.946,1.984,1.092
7.4,0.4431,-0.8784,-1.39,1.94,1.984,1.112
7.42,0.3666,-0.8726,-1.31,1.93,1.984,1.148
7.44,0.2719,-0.8654,-1.263,1.923,1.989,1.181
7.46,0.1472,-0.8558,-1.226,1.926,2.001,1.212
7.47,-0.02355,-0.8424,-1.204,1.932,2.017,1.231
7.49,-0.2532,-0.8219,-1.161,1.946,2.054,1.267
7.51,-0.5189,-0.7894,-1.106,1.962,2.112,1.302
7.52,-0.734,-0.7397,-1.065,1.972,2.167,1.327
7.54,-0.8411,-0.6751,-0.9556,1.996,2.273,1.374
7.56,-0.8758,-0.603,-0.8007,2.03,2.372,1.427
7.58,-0.8821,-0.5282,-0.6024,2.09,2.427,1.486
7.59,-0.8794,-0.4473,-0.4833,2.151,2.405,1.533
7.61,-0.8733,-0.3531,-0.2594,2.249,2.365,1.617
7.63,-0.8651,-0.2329,-0.1019,2.325,2.319,1.69
7.65,-0.8534,-0.07162,-0.01394,2.389,2.252,1.755
7.66,-0.8365,0.1487,0.002587,2.426,2.189,1.793
7.68,-0.8094,0.4218,0.01486,2.488,2.07,1.86
7.7,-0.7656,0.6765,0.01403,2.534,1.994,1.923
7.72,-0.7056,0.8221,0.04033,2.544,1.984,1.981
7.73,-0.6369,0.8743,0.05082,2.545,1.984,2.017
7.75,-0.5702,0.8849,0.06799,2.545,1.983,2.082
7.77,-0.4998,0.8849,0.08767,2.543,1.983,2.166
7.78,-0.4228,0.8805,0.08125,2.52,1.984,2.198
7.8,-0.3287,0.8751,0.02064,2.465,1.984,2.244
7.82,-0.2024,0.8685,-0.08455,2.407,1.983,2.274
7.84,-0.03026,0.8572,-0.1997,2.359,1.983,2.299
7.85,0.2047,0.8392,-0.2577,2.334,1.983,2.309
7.87,0.4865,0.8102,-0.3921,2.288,1.983,2.313
7.89,0.7249,0.7649,-0.5556,2.237,1.984,2.29
7.91,0.8452,0.7054,-0.7424,2.182,1.984,2.23
7.93,0.8833,0.6416,-0.9415,2.128,1.984,2.123
7.94,0.8909,0.579,-1.046,2.104,1.984,2.026
7.96,0.8895,0.5162,-1.237,2.068,1.984,1.845
7.98,0.8853,0.4491,-1.412,2.033,1.984,1.66
8.0,0.8799,0.3721,-1.571,2.0,1.984,1.501
8.01,0.8731,0.2771,-1.643,1.988,1.984,1.43
8.03,0.8643,0.1523,-1.781,1.972,1.984,1.316
8.05,0.8518,-0.01882,-1.912,1.962,1.984,1.232
8.07,0.8328,-0.2495,-1.927,1.976,1.984,1.169
8.08,0.8027,-0.5171,-1.926,1.972,1.985,1.14
8.1,0.7361,-0.7074,-1.925,1.964,1.985,1.096
8.11,0.6134,-0.7692,-1.925,1.961,1.984,1.083
8.12,0.397,-0.7512,-1.917,1.955,1.984,1.08
8.14,0.01477,-0.6878,-1.843,1.95,1.983,1.085
8.16,-0.4365,-0.6221,-1.753,1.953,1.984,1.107
8.17,-0.7767,-0.4956,-1.735,1.95,1.984,1.128
8.19,-0.8686,-0.3393,-1.758,1.944,1.984,1.164
8.2,-0.8721,-0.1618,-1.789,1.944,1.987,1.185
8.21,-0.8574,0.04709,-1.827,1.948,1.999,1.208
8.23,-0.8305,0.304,-1.886,1.958,2.036,1.252
8.25,-0.8026,0.5624,-1.894,1.969,2.1,1.294
8.27,-0.7723,0.7304,-1.912,1.986,2.188,1.338
8.28,-0.741,0.8061,-1.925,2.002,2.255,1.368
8.3,-0.7207,0.8273,-1.925,2.042,2.361,1.419
8.31,-0.6984,0.8409,-1.926,2.094,2.375,1.467
8.33,-0.6681,0.855,-1.914,2.198,2.358,1.56
8.35,-0.6375,0.8617,-1.853,2.297,2.299,1.654
8.37,-0.5963,0.8702,-1.769,2.379,2.218,1.74
8.39,-0.5447,0.8759,-1.704,2.452,2.111,1.818
8.4,-0.4936,0.8738,-1.681,2.487,2.035,1.862
8.42,-0.4445,0.8679,-1.635,2.535,1.988,1.935
8.44,-0.4019,0.8585,-1.585,2.544,1.984,2.001
8.46,-0.3697,0.8468,-1.528,2.545,1.984,2.063
8.47,-0.3335,0.8399,-1.495,2.544,1.984,2.106
8.49,-0.2819,0.8371,-1.425,2.531,1.984,2.18
8.51,-0.2146,0.832,-1.376,2.485,1.984,2.233
8.53,-0.125,0.8243,-1.347,2.425,1.984,2.265
8.54,-0.02815,0.8047,-1.331,2.395,1.984,2.281
8.55,0.08218,0.7789,-1.29,2.366,1.983,2.294
8.57,0.2443,0.76,-1.175,2.317,1.983,2.309
8.59,0.4601,0.7386,-1.107,2.27,1.984,2.304
8.61,0.68,0.7092,-1.107,2.219,1.984,2.271
8.63,0.8204,0.6694,-1.151,2.165,1.984,2.204
8.64,0.8718,0.6089,-1.189,2.137,1.984,2.133
8.66,0.8843,0.5385,-1.295,2.092,1.984,1.991
8.68,0.8842,0.4648,-1.367,2.063,1.983,1.827
8.7,0.8796,0.3816,-1.399,2.039,1.984,1.655
8.71,0.8731,0.2855,-1.417,2.022,1.984,1.564
8.72,0.8649,0.1637,-1.428,2.006,1.984,1.48
8.74,0.8529,-0.003028,-1.425,1.984,1.983,1.348
8.75,0.8346,-0.2289,-1.417,1.977,1.983,1.293
8.77,0.8056,-0.4961,-1.387,1.966,1.983,1.207
8.78,0.7611,-0.7212,-1.374,1.961,1.984,1.171
8.8,0.7032,-0.8375,-1.364,1.954,1.984,1.117
8.81,0.6411,-0.8762,-1.365,1.951,1.984,1.099
8.83,0.5786,-0.884,-1.38,1.947,1.984,1.081
8.85,0.5157,-0.8825,-1.398,1.947,1.984,1.085
8.86,0.4484,-0.8781,-1.405,1.945,1.984,1.101
8.88,0.371,-0.8722,-1.422,1.937,1.984,1.134
8.9,0.2775,-0.8655,-1.448,1.926,1.985,1.165
8.92,0.1548,-0.8563,-1.474,1.922,1.992,1.195
8.94,-0.0131,-0.8432,-1.499,1.928,2.006,1.225
8.95,-0.2396,-0.8233,-1.505,1.935,2.023,1.243
8.97,-0.5048,-0.7916,-1.522,1.949,2.066,1.277
8.98,-0.7251,-0.743,-1.531,1.958,2.11,1.299
8.99,-0.8376,-0.679,-1.534,1.97,2.171,1.327
9.01,-0.8747,-0.6082,-1.52,1.997,2.285,1.379
9.03,-0.8824,-0.5313,-1.477,2.037,2.382,1.434
9.04,-0.8802,-0.4459,-1.438,2.088,2.393,1.478
9.05,-0.8743,-0.3436,-1.395,2.153,2.375,1.532
9.06,-0.8656,-0.2151,-1.367,2.211,2.353,1.585
9.08,-0.8526,-0.04564,-1.38,2.304,2.305,1.672
9.1,-0.8332,0.1831,-1.473,2.38,2.231,1.748
9.12,-0.8032,0.4609,-1.62,2.449,2.13,1.82
9.14,-0.7565,0.7052,-1.804,2.507,2.018,1.886
9.15,-0.6935,0.8351,-1.875,2.529,1.994,1.925
9.16,-0.6669,0.8517,-1.909,2.539,1.987,1.966
9.17,-0.7224,0.7919,-1.927,2.543,1.985,2.01
9.19,-0.7919,0.7132,-1.925,2.547,1.984,2.088
9.2,-0.8234,0.6579,-1.925,2.546,1.984,2.136
9.21,-0.8107,0.693,-1.925,2.522,1.984,2.169
9.22,-0.7702,0.7812,-1.925,2.488,1.985,2.196
9.24,-0.7083,0.8518,-1.925,2.43,1.984,2.244
9.25,-0.6311,0.8855,-1.92,2.413,1.983,2.265
9.27,-0.5568,0.8902,-1.922,2.388,1.983,2.296
9.28,-0.4817,0.8867,-1.923,2.375,1.983,2.307
9.3,-0.3979,0.881,-1.886,2.352,1.984,2.323
9.31,-0.3583,0.8551,-1.86,2.335,1.984,2.33
9.33,-0.3687,0.824,-1.809,2.302,1.984,2.337
9.34,-0.4156,0.8008,-1.793,2.278,1.984,2.329
9.36,-0.4895,0.7865,-1.788,2.229,1.984,2.296
9.38,-0.5045,0.8166,-1.801,2.173,1.984,2.225
9.4,-0.4724,0.8471,-1.812,2.121,1.984,2.113
9.41,-0.4083,0.8635,-1.811,2.1,1.984,2.016
9.43,-0.3165,0.868,-1.806,2.066,1.984,1.833
9.45,-0.1952,0.8633,-1.808,2.034,1.984,1.648
9.47,-0.03604,0.8508,-1.823,2.002,1.984,1.489
9.48,0.1705,0.8296,-1.824,1.99,1.984,1.419
9.5,0.4325,0.8029,-1.817,1.973,1.984,1.307
9.52,0.6769,0.7599,-1.807,1.963,1.984,1.224
9.54,0.8221,0.7042,-1.799,1.956,1.984,1.161
9.55,0.8747,0.6384,-1.789,1.951,1.984,1.134
9.57,0.887,0.5659,-1.738,1.945,1.984,1.091
9.58,0.8864,0.4877,-1.706,1.943,1.984,1.078
9.6,0.8813,0.4027,-1.658,1.943,1.984,1.068
9.61,0.8747,0.3078,-1.647,1.945,1.984,1.078
9.63,0.8664,0.1907,-1.658,1.946,1.984,1.104
9.65,0.8555,0.03429,-1.688,1.935,1.983,1.136
9.66,0.8389,-0.1796,-1.686,1.929,1.983,1.155
9.68,0.8117,-0.4423,-1.659,1.925,1.989,1.19
9.7,0.7652,-0.676,-1.607,1.931,2.004,1.222
9.72,0.6956,-0.8022,-1.54,1.941,2.031,1.255
9.73,0.6074,-0.8436,-1.498,1.949,2.064,1.276
9.75,0.5083,-0.8516,-1.396,1.966,2.136,1.315
9.77,0.4121,-0.8549,-1.267,1.984,2.227,1.357
9.79,0.3149,-0.8563,-1.096,2.01,2.329,1.402
9.8,0.2029,-0.8542,-0.9806,2.043,2.372,1.437
9.82,-0.1492,-0.8306,-0.7485,2.14,2.389,1.522
9.84,-0.4065,-0.8044,-0.585,2.248,2.346,1.617
9.85,-0.6552,-0.7626,-0.5425,2.296,2.308,1.664
9.87,-0.8078,-0.7035,-0.5077,2.377,2.225,1.748
9.89,-0.8663,-0.6344,-0.5152,2.447,2.119,1.822
9.91,-0.8813,-0.5598,-0.5418,2.505,2.011,1.889
9.92,-0.8813,-0.481,-0.5355,2.529,1.992,1.927
9.94,-0.8762,-0.3922,-0.5115,2.544,1.984,1.993
9.96,-0.869,-0.2809,-0.5113,2.545,1.984,2.056
9.98,-0.8585,-0.1365,-0.524,2.546,1.983,2.123
9.99,-0.8445,0.06232,-0.5375,2.533,1.984,2.164
10.01,-0.822,0.3204,-0.5942,2.49,1.984,2.223
10.03,-0.7848,0.5937,-0.6954,2.43,1.984,2.259
10.05,-0.7309,0.7819,-0.7986,2.377,1.983,2.287
10.06,-0.6608,0.8641,-0.848,2.351,1.983,2.299
10.08,-0.5919,0.8842,-0.9528,2.305,1.984,2.311
10.09,-0.5258,0.8846,-1.018,2.272,1.984,2.298
10.11,-0.4567,0.8806,-1.163,2.211,1.984,2.252
10.13,-0.3789,0.8747,-1.316,2.152,1.984,2.163
10.14,-0.2743,0.8703,-1.392,2.124,1.984,2.076
10.16,-0.1297,0.8631,-1.534,2.083,1.984,1.903
10.18,0.07,0.8496,-1.666,2.051,1.984,1.72
10.19,0.3214,0.8235,-1.733,2.03,1.984,1.623
10.21,0.5897,0.7857,-1.859,1.997,1.984,1.463
10.23,0.7795,0.7315,-1.929,1.982,1.981,1.344
10.24,0.8614,0.6661,-1.926,1.976,1.981,1.293
10.26,0.8767,0.5305,-1.925,1.968,1.981,1.208
10.28,0.8743,0.392,-1.925,1.963,1.98,1.144
10.29,0.8635,0.2413,-1.925,1.96,1.98,1.12
10.31,0.8444,0.05918,-1.925,1.956,1.983,1.089
10.33,0.8279,-0.1474,-1.925,1.958,1.984,1.084
10.34,0.7927,-0.3876,-1.925,1.963,1.984,1.098
10.35,0.7262,-0.5905,-1.925,1.969,1.983,1.118
10.36,0.6091,-0.6966,-1.925,1.976,1.982,1.145
10.38,0.4177,-0.7228,-1.922,1.982,1.994,1.202
10.4,0.1252,-0.7089,-1.864,1.991,2.061,1.268
10.41,-0.3155,-0.6487,-1.813,2.007,2.154,1.315
10.43,-0.7454,-0.5023,-1.676,2.065,2.288,1.404
10.45,-0.8705,-0.3247,-1.563,2.164,2.321,1.504
10.46,-0.8744,-0.127,-1.516,2.226,2.298,1.564
10.48,-0.8587,0.09937,-1.443,2.319,2.254,1.662
10.5,-0.8275,0.3661,-1.399,2.391,2.196,1.742
10.52,-0.7901,0.6225,-1.387,2.454,2.111,1.813
10.54,-0.743,0.7831,-1.39,2.51,2.012,1.881
10.55,-0.7255,0.8181,-1.388,2.532,1.992,1.92
10.57,-0.6999,0.835,-1.374,2.544,1.984,1.988
10.59,-0.6901,0.8377,-1.347,2.545,1.983,2.075
10.6,-0.6253,0.8761,-1.333,2.534,1.984,2.125
10.62,-0.5512,0.8878,-1.32,2.496,1.985,2.196
10.63,-0.4724,0.8869,-1.341,2.458,1.984,2.219
10.65,-0.384,0.8814,-1.374,2.398,1.984,2.259
10.67,-0.2753,0.874,-1.399,2.353,1.984,2.29
10.69,-0.1365,0.8627,-1.43,2.312,1.984,2.311
10.7,0.05365,0.8481,-1.434,2.286,1.983,2.31
10.72,0.3073,0.8267,-1.414,2.235,1.984,2.288
10.74,0.5829,0.792,-1.4,2.18,1.984,2.227
10.75,0.7809,0.7422,-1.417,2.149,1.984,2.152
10.77,0.8645,0.6807,-1.47,2.101,1.985,1.998
10.79,0.8877,0.6174,-1.577,2.07,1.984,1.825
10.81,0.8908,0.5551,-1.717,2.037,1.984,1.648
10.82,0.888,0.4912,-1.757,2.017,1.984,1.556
10.84,0.8833,0.421,-1.78,1.991,1.984,1.409
10.85,0.87,0.2334,-1.777,1.983,1.984,1.341
10.87,0.86,0.09287,-1.746,1.969,1.984,1.235
10.88,0.8454,-0.1005,-1.715,1.963,1.984,1.192
10.9,0.8225,-0.3514,-1.637,1.954,1.984,1.131
10.91,0.7864,-0.6114,-1.597,1.951,1.984,1.113
10.93,0.7344,-0.7873,-1.536,1.949,1.984,1.096
10.94,0.6729,-0.8605,-1.511,1.95,1.984,1.105
10.96,0.6113,-0.8816,-1.482,1.946,1.984,1.128
10.98,0.5504,-0.8843,-1.482,1.934,1.984,1.156
11.0,0.4876,-0.8814,-1.497,1.925,1.988,1.184
11.02,0.4184,-0.8765,-1.51,1.925,1.998,1.212
11.03,0.3367,-0.8703,-1.511,1.93,2.011,1.23
11.05,0.2334,-0.8624,-1.517,1.942,2.043,1.262
11.07,0.09514,-0.8519,-1.524,1.957,2.092,1.295
11.09,-0.09497,-0.8365,-1.525,1.973,2.165,1.331
11.1,-0.3427,-0.8126,-1.515,1.984,2.226,1.357
11.12,-0.6027,-0.7745,-1.472,2.015,2.335,1.407
11.13,-0.7821,-0.719,-1.429,2.052,2.373,1.445
11.15,-0.8582,-0.6512,-1.339,2.141,2.395,1.521
11.17,-0.88,-0.5758,-1.282,2.237,2.367,1.602
11.19,-0.8825,-0.4921,-1.295,2.314,2.327,1.675
11.2,-0.878,-0.3983,-1.331,2.354,2.286,1.715
11.22,-0.8704,-0.2851,-1.448,2.421,2.197,1.786
11.24,-0.8604,-0.1365,-1.609,2.482,2.087,1.852
11.25,-0.847,0.06602,-1.702,2.51,2.019,1.891
11.27,-0.7905,0.5911,-1.882,2.541,1.987,1.968
11.28,-0.7407,0.7745,-1.935,2.548,1.984,1.989
11.29,-0.6766,0.8573,-1.928,2.55,1.984,2.017
11.31,-0.7098,0.8118,-1.925,2.538,1.984,2.118
11.33,-0.7603,0.7618,-1.925,2.498,1.985,2.183
11.35,-0.7789,0.7518,-1.925,2.453,1.984,2.222
11.36,-0.7827,0.7534,-1.925,2.432,1.984,2.237
11.37,-0.7284,0.8334,-1.925,2.41,1.984,2.25
11.39,-0.6516,0.8805,-1.925,2.375,1.983,2.272
11.41,-0.5768,0.8901,-1.901,2.348,1.984,2.294
11.42,-0.5432,0.8722,-1.885,2.336,1.984,2.307
11.43,-0.5445,0.8509,-1.876,2.321,1.984,2.317
11.45,-0.551,0.8428,-1.87,2.293,1.984,2.33
11.46,-0.5599,0.8396,-1.879,2.268,1.984,2.321
11.48,-0.5215,0.8607,-1.918,2.219,1.984,2.285
11.5,-0.4483,0.8757,-1.926,2.172,1.984,2.214
11.52,-0.3681,0.8732,-1.924,2.122,1.984,2.099
11.53,-0.2693,0.8667,-1.915,2.1,1.983,2.007
11.55,-0.1397,0.8571,-1.88,2.069,1.983,1.835
11.57,-0.00336,0.8315,-1.841,2.053,1.984,1.664
11.58,0.1249,0.7896,-1.834,2.043,1.984,1.567
11.6,0.2855,0.7536,-1.862,2.022,1.984,1.41
11.62,0.6695,0.676,-1.882,1.998,1.984,1.287
11.63,0.8133,0.6464,-1.875,1.985,1.984,1.236
11.65,0.8692,0.5963,-1.808,1.967,1.983,1.162
11.66,0.8832,0.531,-1.769,1.963,1.984,1.141
11.68,0.8832,0.4547,-1.728,1.958,1.984,1.12
11.7,0.8784,0.3676,-1.726,1.955,1.984,1.126
11.72,0.8616,0.1281,-1.719,1.945,1.984,1.151
11.74,0.8489,-0.05187,-1.722,1.935,1.987,1.185
11.75,0.8287,-0.2916,-1.718,1.937,1.996,1.205
11.76,0.7963,-0.5582,-1.709,1.942,2.014,1.227
11.78,0.7481,-0.7593,-1.687,1.952,2.055,1.265
11.79,0.6883,-0.8517,-1.668,1.96,2.098,1.289
11.8,0.6262,-0.8799,-1.636,1.971,2.157,1.317
11.82,0.5651,-0.8847,-1.527,1.995,2.27,1.369
11.83,0.503,-0.8825,-1.45,2.022,2.329,1.405
11.85,0.436,-0.8779,-1.277,2.09,2.394,1.476
11.86,0.3581,-0.872,-1.183,2.153,2.377,1.527
11.87,0.2612,-0.8646,-1.098,2.209,2.356,1.58
11.88,0.1329,-0.8548,-1.03,2.262,2.325,1.631
11.9,-0.04322,-0.8408,-0.9402,2.348,2.252,1.718
11.91,-0.2784,-0.8194,-0.91,2.393,2.186,1.764
11.93,-0.5436,-0.7853,-0.863,2.467,2.064,1.843
11.95,-0.7491,-0.7339,-0.8157,2.524,1.992,1.913
11.97,-0.8467,-0.6684,-0.7472,2.544,1.985,1.976
11.98,-0.877,-0.5971,-0.7302,2.545,1.984,2.013
12.0,-0.8826,-0.518,-0.6921,2.545,1.984,2.081
12.02,-0.8793,-0.4314,-0.6326,2.544,1.983,2.154
12.04,-0.8727,-0.3294,-0.591,2.518,1.985,2.218
12.05,-0.8635,-0.1997,-0.6109,2.48,1.984,2.239
12.07,-0.8496,-0.02781,-0.6636,2.416,1.984,2.271
12.09,-0.8304,0.2062,-0.7113,2.366,1.984,2.298
12.11,-0.8003,0.4844,-0.7565,2.326,1.984,2.317
12.13,-0.7533,0.7191,-0.836,2.287,1.984,2.322
12.14,-0.6914,0.8388,-0.8857,2.258,1.984,2.306
12.15,-0.6244,0.8776,-0.946,2.222,1.984,2.266
12.17,-0.5624,0.8831,-1.079,2.159,1.984,2.17
12.19,-0.5002,0.881,-1.216,2.107,1.984,2.035
12.21,-0.4337,0.8762,-1.342,2.07,1.983,1.87
12.22,-0.3507,0.8722,-1.402,2.05,1.984,1.77
12.24,-0.2326,0.8691,-1.517,2.014,1.984,1.583
12.26,-0.0723,0.8596,-1.615,1.985,1.983,1.435
12.28,0.1483,0.8436,-1.686,1.968,1.983,1.324
12.3,0.4248,0.8175,-1.742,1.96,1.984,1.239
12.31,0.6824,0.7761,-1.769,1.957,1.984,1.202
12.32,0.8283,0.719,-1.796,1.954,1.984,1.168
12.34,0.8789,0.6553,-1.85,1.949,1.984,1.115
12.35,0.8904,0.5924,-1.874,1.946,1.984,1.097
12.37,0.8901,0.5298,-1.914,1.942,1.983,1.075
12.38,0.8813,0.3932,-1.928,1.944,1.983,1.078
12.4,0.8648,0.2204,-1.925,1.95,1.981,1.09
12.41,0.8374,0.01565,-1.925,1.95,1.982,1.107
12.43,0.7907,-0.2047,-1.919,1.945,1.984,1.146
12.45,0.7464,-0.4276,-1.865,1.953,1.983,1.192
12.46,0.6696,-0.6048,-1.837,1.961,2.027,1.232
12.48,0.5343,-0.6932,-1.783,1.989,2.17,1.311
12.5,0.3061,-0.7086,-1.722,2.049,2.302,1.401
12.52,-0.05961,-0.6771,-1.661,2.147,2.337,1.499
12.54,-0.5738,-0.5612,-1.606,2.251,2.305,1.595
12.55,-0.8531,-0.3612,-1.585,2.296,2.28,1.643
12.57,-0.8813,-0.137,-1.54,2.371,2.223,1.725
12.59,-0.8653,0.1024,-1.512,2.437,2.143,1.797
12.61,-0.8376,0.3621,-1.542,2.496,2.043,1.862
12.63,-0.795,0.6209,-1.583,2.536,1.99,1.924
12.64,-0.746,0.7828,-1.585,2.542,1.986,1.96
12.66,-0.7343,0.8102,-1.554,2.545,1.984,2.023
12.67,-0.7606,0.7757,-1.529,2.545,1.984,2.064
12.69,-0.7832,0.7472,-1.49,2.546,1.984,2.14
12.71,-0.7901,0.7406,-1.498,2.523,1.985,2.208
12.73,-0.7596,0.7958,-1.549,2.468,1.984,2.251
12.74,-0.6958,0.8593,-1.585,2.435,1.984,2.268
12.76,-0.6191,0.887,-1.667,2.383,1.983,2.295
12.78,-0.543,0.8906,-1.744,2.343,1.984,2.318
12.8,-0.4628,0.8873,-1.819,2.307,1.984,2.33
12.81,-0.371,0.8813,-1.859,2.281,1.984,2.323
12.83,-0.2568,0.8735,-1.922,2.227,1.984,2.291
12.85,-0.1047,0.8629,-1.924,2.171,1.984,2.22
12.87,0.01751,0.8219,-1.918,2.12,1.984,2.109
12.88,0.07944,0.7556,-1.916,2.099,1.984,2.014
12.89,0.08911,0.6869,-1.915,2.082,1.984,1.915
12.91,0.04698,0.6273,-1.874,2.05,1.984,1.718
12.92,0.03294,0.6219,-1.84,2.029,1.984,1.619
12.93,0.1078,0.6585,-1.811,2.014,1.984,1.525
12.95,0.2694,0.6923,-1.8,1.992,1.984,1.378
12.96,0.4963,0.704,-1.816,1.984,1.984,1.317
12.98,0.7173,0.6945,-1.871,1.971,1.984,1.222
13.0,0.8363,0.6535,-1.928,1.962,1.983,1.153
13.02,0.8773,0.5986,-1.925,1.958,1.98,1.107
13.04,0.8866,0.5388,-1.925,1.953,1.981,1.076
13.05,0.8858,0.4747,-1.923,1.951,1.982,1.077
13.07,0.8816,0.4025,-1.902,1.952,1.982,1.089
13.08,0.8757,0.3155,-1.871,1.957,1.982,1.11
13.09,0.8679,0.2036,-1.835,1.959,1.983,1.135
13.1,0.8566,0.05083,-1.794,1.957,1.983,1.16
13.12,0.8402,-0.1577,-1.695,1.957,1.988,1.203
13.14,0.8138,-0.417,-1.614,1.961,2.015,1.241
13.16,0.7713,-0.6598,-1.564,1.969,2.063,1.277
13.17,0.7146,-0.8069,-1.542,1.975,2.111,1.301
13.19,0.6494,-0.863,-1.481,1.991,2.208,1.345
13.21,0.5823,-0.8774,-1.406,2.013,2.313,1.393
13.22,0.5185,-0.8798,-1.345,2.044,2.361,1.428
13.24,0.4498,-0.8766,-1.201,2.119,2.403,1.499
13.26,0.3705,-0.8711,-1.067,2.214,2.383,1.579
13.28,0.2775,-0.8651,-1.009,2.298,2.342,1.655
13.3,0.1551,-0.8562,-1.033,2.364,2.288,1.723
13.32,-0.01249,-0.8432,-1.124,2.425,2.205,1.788
13.33,-0.2388,-0.8233,-1.194,2.462,2.132,1.828
13.35,-0.5041,-0.7917,-1.358,2.518,2.012,1.898
13.37,-0.7246,-0.7431,-1.509,2.542,1.986,1.962
13.39,-0.8387,-0.6759,-1.675,2.545,1.984,2.023
13.41,-0.8754,-0.602,-1.86,2.546,1.984,2.082
13.42,-0.8827,-0.5202,-1.939,2.558,1.982,2.106
13.44,-0.8798,-0.4307,-1.927,2.555,1.979,2.122
13.46,-0.8728,-0.3288,-1.925,2.519,1.985,2.186
13.47,-0.8683,-0.1712,-1.925,2.493,1.985,2.207
13.49,-0.8561,0.03124,-1.925,2.455,1.984,2.24
13.51,-0.8368,0.2822,-1.925,2.433,1.984,2.258
13.53,-0.8089,0.5412,-1.925,2.415,1.985,2.266
13.55,-0.7567,0.7492,-1.925,2.39,1.985,2.273
13.56,-0.6987,0.8435,-1.925,2.375,1.984,2.279
13.58,-0.657,0.8632,-1.925,2.352,1.984,2.296
13.6,-0.6301,0.8622,-1.925,2.342,1.983,2.312
13.62,-0.5999,0.8648,-1.925,2.338,1.982,2.326
13.64,-0.5651,0.8674,-1.925,2.334,1.982,2.338
13.65,-0.5086,0.8753,-1.925,2.332,1.981,2.344
13.67,-0.4277,0.8804,-1.925,2.329,1.981,2.356
13.69,-0.3295,0.8769,-1.925,2.334,1.981,2.366
13.7,-0.2027,0.8693,-1.916,2.334,1.981,2.368
13.72,-0.03024,0.8575,-1.854,2.338,1.984,2.371
13.74,0.205,0.8394,-1.818,2.338,1.984,2.371
13.76,0.487,0.8103,-1.851,2.33,1.984,2.369
13.78,0.7253,0.7649,-1.933,2.322,1.985,2.37
13.79,0.8453,0.7053,-1.928,2.32,1.984,2.371
13.81,0.8834,0.6414,-1.925,2.306,1.985,2.37
13.83,0.8909,0.5787,-1.917,2.3,1.984,2.376
13.85,0.8895,0.5159,-1.862,2.312,1.983,2.388
13.87,0.8853,0.4488,-1.764,2.33,1.983,2.396
13.89,0.8798,0.3717,-1.657,2.338,1.984,2.395
13.9,0.8731,0.2766,-1.62,2.328,1.984,2.391
13.92,0.8642,0.1516,-1.574,2.304,1.984,2.38
13.94,0.8517,-0.01967,-1.55,2.27,1.984,2.362
13.95,0.8327,-0.2506,-1.547,2.241,1.984,2.335
13.97,0.8025,-0.5183,-1.549,2.186,1.984,2.266
13.99,0.7567,-0.7353,-1.564,2.133,1.984,2.158
14.01,0.698,-0.843,-1.593,2.09,1.984,2.012
14.02,0.6359,-0.8777,-1.622,2.073,1.984,1.913
14.04,0.5747,-0.8847,-1.703,2.04,1.984,1.717
14.06,0.5131,-0.8831,-1.789,2.005,1.984,1.541
14.07,0.4471,-0.8787,-1.812,1.992,1.984,1.463
14.08,0.3713,-0.873,-1.822,1.982,1.984,1.393
14.1,0.2778,-0.8658,-1.81,1.969,1.984,1.284
14.12,0.1552,-0.8564,-1.757,1.96,1.984,1.202
14.14,-0.01262,-0.8433,-1.674,1.954,1.984,1.141
14.16,-0.2392,-0.8233,-1.595,1.95,1.984,1.097
14.17,-0.5046,-0.7915,-1.564,1.948,1.984,1.082
14.19,-0.7251,-0.7428,-1.523,1.945,1.984,1.066
14.21,-0.8376,-0.6787,-1.492,1.945,1.984,1.07
14.22,-0.8747,-0.6079,-1.475,1.946,1.984,1.088
14.24,-0.882,-0.5342,-1.45,1.941,1.984,1.121
14.26,-0.8801,-0.451,-1.445,1.93,1.984,1.154
14.28,-0.8741,-0.3549,-1.451,1.923,1.989,1.185
14.29,-0.8655,-0.2345,-1.453,1.927,1.998,1.204
14.31,-0.8537,-0.07372,-1.453,1.935,2.02,1.237
14.33,-0.8072,0.4192,-1.442,1.948,2.057,1.27
14.35,-0.7627,0.6766,-1.401,1.967,2.155,1.318
14.37,-0.7005,0.8246,-1.322,1.991,2.264,1.369
14.38,-0.6301,0.8759,-1.26,2.017,2.324,1.403
14.4,-0.5641,0.8847,-1.11,2.082,2.396,1.471
14.41,-0.501,0.8818,-1.025,2.145,2.381,1.522
14.43,-0.4344,0.8766,-0.8907,2.246,2.349,1.61
14.45,-0.3556,0.8712,-0.8334,2.324,2.308,1.685
14.46,-0.2446,0.8676,-0.8362,2.364,2.26,1.727
14.48,-0.08935,0.8599,-0.8821,2.434,2.162,1.8
14.5,0.125,0.8451,-0.972,2.495,2.048,1.867
14.51,0.3982,0.8204,-1.029,2.522,2.004,1.906
14.53,0.6625,0.7807,-1.136,2.543,1.986,1.971
14.55,0.8197,0.7247,-1.28,2.545,1.984,2.032
