Time (s),CPG0 (User unit),CPG1 (User unit),Z_POS (Meters),CL0 (Degrees),FL0 (Degrees),TL0 (Degrees),ACT0 (User unit),ACT1 (User unit)
51.659999,+7.748e-01,-6.608e-01,-1.652e+00,+1.943e+00,+1.983e+00,+1.085e+00,Null,Null
51.669999,Null,Null,-1.615e+00,+1.945e+00,+1.983e+00,+1.091e+00,Null,Null
51.679999,+7.210e-01,-8.117e-01,-1.586e+00,+1.945e+00,+1.984e+00,+1.106e+00,Null,Null
51.689999,Null,Null,-1.572e+00,+1.946e+00,+1.984e+00,+1.119e+00,Null,Null
51.699999,+6.596e-01,-8.688e-01,-1.584e+00,+1.941e+00,+1.984e+00,+1.136e+00,Null,Null
51.709999,+5.958e-01,-8.823e-01,-1.622e+00,+1.935e+00,+1.984e+00,+1.155e+00,Null,Null
51.719999,Null,Null,-1.669e+00,+1.931e+00,+1.984e+00,+1.171e+00,Null,Null
51.729999,+5.321e-01,-8.825e-01,-1.719e+00,+1.932e+00,+1.986e+00,+1.190e+00,Null,Null
51.739999,Null,Null,-1.776e+00,+1.934e+00,+1.988e+00,+1.205e+00,Null,Null
51.749999,+4.649e-01,-8.786e-01,-1.841e+00,+1.940e+00,+1.998e+00,+1.224e+00,Null,Null
51.759999,Null,Null,-1.906e+00,+1.944e+00,+2.007e+00,+1.241e+00,Null,Null
51.769999,+3.886e-01,-8.729e-01,-1.926e+00,+1.952e+00,+2.024e+00,+1.261e+00,Null,Null
51.779999,+3.001e-01,-8.670e-01,-1.923e+00,+1.962e+00,+2.071e+00,+1.287e+00,Null,Null
51.789999,Null,Null,-1.911e+00,+1.971e+00,+2.115e+00,+1.310e+00,Null,Null
51.799999,+1.852e-01,-8.585e-01,-1.894e+00,+1.985e+00,+2.184e+00,+1.344e+00,Null,Null
51.809999,Null,Null,-1.862e+00,+2.000e+00,+2.251e+00,+1.372e+00,Null,Null
51.819999,+2.863e-02,-8.465e-01,-1.808e+00,+2.037e+00,+2.306e+00,+1.415e+00,Null,Null
51.829999,-1.849e-01,-8.284e-01,-1.714e+00,+2.112e+00,+2.300e+00,+1.479e+00,Null,Null
51.839999,Null,Null,-1.621e+00,+2.176e+00,+2.288e+00,+1.534e+00,Null,Null
51.849999,-4.468e-01,-7.998e-01,-1.543e+00,+2.247e+00,+2.248e+00,+1.597e+00,Null,Null
51.859999,-6.855e-01,-7.551e-01,-1.495e+00,+2.308e+00,+2.204e+00,+1.657e+00,Null,Null
51.869999,Null,Null,-1.474e+00,+2.356e+00,+2.168e+00,+1.708e+00,Null,Null
51.879999,-8.214e-01,-6.937e-01,-1.465e+00,+2.401e+00,+2.118e+00,+1.757e+00,Null,Null
51.889999,Null,Null,-1.461e+00,+2.438e+00,+2.076e+00,+1.797e+00,Null,Null
51.899999,-8.716e-01,-6.175e-01,-1.461e+00,+2.472e+00,+2.020e+00,+1.839e+00,Null,Null
51.909999,Null,Null,-1.458e+00,+2.500e+00,+1.995e+00,+1.874e+00,Null,Null
51.919999,-8.823e-01,-5.383e-01,-1.442e+00,+2.525e+00,+1.987e+00,+1.912e+00,Null,Null
51.929999,-8.806e-01,-4.536e-01,-1.424e+00,+2.539e+00,+1.985e+00,+1.951e+00,Null,Null
51.939999,Null,Null,-1.412e+00,+2.543e+00,+1.984e+00,+1.984e+00,Null,Null
51.949999,-8.746e-01,-3.562e-01,-1.403e+00,+2.545e+00,+1.984e+00,+2.020e+00,Null,Null
51.959999,Null,Null,-1.393e+00,+2.545e+00,+1.984e+00,+2.051e+00,Null,Null
51.969999,-8.653e-01,-2.392e-01,-1.384e+00,+2.545e+00,+1.984e+00,+2.088e+00,Null,Null
51.979999,-8.534e-01,-8.239e-02,-1.375e+00,+2.541e+00,+1.983e+00,+2.135e+00,Null,Null
51.989999,Null,Null,-1.360e+00,+2.537e+00,+1.983e+00,+2.173e+00,Null,Null
51.999999,-8.369e-01,+1.336e-01,-1.360e+00,+2.511e+00,+1.985e+00,+2.204e+00,Null,Null
52.009999,Null,Null,-1.379e+00,+2.488e+00,+1.984e+00,+2.230e+00,Null,Null
52.019999,-8.115e-01,+4.042e-01,-1.418e+00,+2.455e+00,+1.984e+00,+2.248e+00,Null,Null
52.029999,Null,Null,-1.469e+00,+2.426e+00,+1.984e+00,+2.263e+00,Null,Null
52.039999,-7.716e-01,+6.596e-01,-1.513e+00,+2.398e+00,+1.983e+00,+2.278e+00,Null,Null
52.049999,-7.162e-01,+8.109e-01,-1.541e+00,+2.372e+00,+1.983e+00,+2.294e+00,Null,Null
52.059999,Null,Null,-1.551e+00,+2.352e+00,+1.983e+00,+2.307e+00,Null,Null
52.069999,-6.505e-01,+8.694e-01,-1.552e+00,+2.334e+00,+1.983e+00,+2.318e+00,Null,Null
52.079999,Null,Null,-1.550e+00,+2.318e+00,+1.983e+00,+2.326e+00,Null,Null
52.089999,-5.791e-01,+8.862e-01,-1.555e+00,+2.301e+00,+1.984e+00,+2.330e+00,Null,Null
52.099999,-5.025e-01,+8.881e-01,-1.577e+00,+2.278e+00,+1.984e+00,+2.323e+00,Null,Null
52.109999,Null,Null,-1.613e+00,+2.258e+00,+1.984e+00,+2.317e+00,Null,Null
52.119999,-4.176e-01,+8.840e-01,-1.661e+00,+2.229e+00,+1.984e+00,+2.292e+00,Null,Null
52.129999,-3.161e-01,+8.774e-01,-1.722e+00,+2.194e+00,+1.984e+00,+2.244e+00,Null,Null
52.139999,Null,Null,-1.770e+00,+2.166e+00,+1.983e+00,+2.203e+00,Null,Null
52.149999,-1.846e-01,+8.685e-01,-1.800e+00,+2.135e+00,+1.984e+00,+2.138e+00,Null,Null
52.159999,Null,Null,-1.815e+00,+2.111e+00,+1.984e+00,+2.083e+00,Null,Null
52.169999,-5.243e-03,+8.559e-01,-1.821e+00,+2.091e+00,+1.984e+00,+2.002e+00,Null,Null
52.179999,+2.377e-01,+8.366e-01,-1.823e+00,+2.077e+00,+1.984e+00,+1.904e+00,Null,Null
52.189999,Null,Null,-1.830e+00,+2.066e+00,+1.984e+00,+1.815e+00,Null,Null
52.199999,+5.204e-01,+8.057e-01,-1.846e+00,+2.051e+00,+1.984e+00,+1.717e+00,Null,Null
52.209999,Null,Null,-1.869e+00,+2.039e+00,+1.984e+00,+1.630e+00,Null,Null
52.219999,+7.462e-01,+7.583e-01,-1.902e+00,+2.022e+00,+1.984e+00,+1.545e+00,Null,Null
52.229999,Null,Null,-1.930e+00,+2.009e+00,+1.984e+00,+1.475e+00,Null,Null
52.239999,+8.530e-01,+6.978e-01,-1.927e+00,+2.004e+00,+1.984e+00,+1.410e+00,Null,Null
52.249999,+8.840e-01,+6.251e-01,-1.926e+00,+1.996e+00,+1.984e+00,+1.351e+00,Null,Null
52.259999,Null,Null,-1.925e+00,+1.989e+00,+1.984e+00,+1.302e+00,Null,Null
52.269999,+8.894e-01,+5.538e-01,-1.925e+00,+1.982e+00,+1.984e+00,+1.253e+00,Null,Null
52.279999,+8.868e-01,+4.805e-01,-1.923e+00,+1.974e+00,+1.984e+00,+1.208e+00,Null,Null
52.289999,Null,Null,-1.919e+00,+1.968e+00,+1.984e+00,+1.172e+00,Null,Null
52.299999,+8.815e-01,+3.996e-01,-1.914e+00,+1.962e+00,+1.983e+00,+1.142e+00,Null,Null
52.309999,+8.755e-01,+3.118e-01,-1.908e+00,+1.956e+00,+1.983e+00,+1.124e+00,Null,Null
52.319999,Null,Null,-1.893e+00,+1.953e+00,+1.983e+00,+1.110e+00,Null,Null
52.329999,+8.675e-01,+1.987e-01,-1.867e+00,+1.952e+00,+1.983e+00,+1.107e+00,Null,Null
52.339999,Null,Null,-1.834e+00,+1.951e+00,+1.983e+00,+1.105e+00,Null,Null
52.349999,+8.559e-01,+4.340e-02,-1.792e+00,+1.952e+00,+1.983e+00,+1.114e+00,Null,Null
52.359999,+8.390e-01,-1.677e-01,-1.747e+00,+1.947e+00,+1.984e+00,+1.130e+00,Null,Null
52.369999,Null,Null,-1.706e+00,+1.944e+00,+1.984e+00,+1.143e+00,Null,Null
52.379999,+8.126e-01,-4.286e-01,-1.673e+00,+1.937e+00,+1.984e+00,+1.159e+00,Null,Null
52.389999,+7.715e-01,-6.717e-01,-1.649e+00,+1.934e+00,+1.988e+00,+1.177e+00,Null,Null
52.399999,Null,Null,-1.633e+00,+1.932e+00,+1.991e+00,+1.192e+00,Null,Null
52.409999,+7.173e-01,-8.166e-01,-1.623e+00,+1.934e+00,+1.999e+00,+1.209e+00,Null,Null
52.419999,+6.559e-01,-8.703e-01,-1.612e+00,+1.939e+00,+2.014e+00,+1.229e+00,Null,Null
52.429999,Null,Null,-1.602e+00,+1.944e+00,+2.026e+00,+1.245e+00,Null,Null
52.439999,+5.946e-01,-8.837e-01,-1.595e+00,+1.951e+00,+2.052e+00,+1.265e+00,Null,Null
52.449999,+5.335e-01,-8.840e-01,-1.586e+00,+1.959e+00,+2.095e+00,+1.289e+00,Null,Null
52.459999,Null,Null,-1.574e+00,+1.968e+00,+2.131e+00,+1.309e+00,Null,Null
52.469999,+4.695e-01,-8.803e-01,-1.561e+00,+1.978e+00,+2.184e+00,+1.333e+00,Null,Null
52.479999,+3.976e-01,-8.749e-01,-1.538e+00,+1.994e+00,+2.251e+00,+1.364e+00,Null,Null
52.489999,+3.108e-01,-8.683e-01,-1.489e+00,+2.020e+00,+2.314e+00,+1.400e+00,Null,Null
52.499999,Null,Null,-1.422e+00,+2.044e+00,+2.365e+00,+1.431e+00,Null,Null
52.509999,+1.991e-01,-8.598e-01,-1.347e+00,+2.089e+00,+2.385e+00,+1.473e+00,Null,Null
52.519999,+4.786e-02,-8.481e-01,-1.269e+00,+2.154e+00,+2.369e+00,+1.525e+00,Null,Null
52.529999,Null,Null,-1.210e+00,+2.207e+00,+2.357e+00,+1.569e+00,Null,Null
52.539999,-1.592e-01,-8.308e-01,-1.177e+00,+2.255e+00,+2.340e+00,+1.614e+00,Null,Null
52.549999,Null,Null,-1.166e+00,+2.294e+00,+2.326e+00,+1.651e+00,Null,Null
52.559999,-4.184e-01,-8.035e-01,-1.176e+00,+2.333e+00,+2.296e+00,+1.690e+00,Null,Null
52.569999,-6.645e-01,-7.606e-01,-1.208e+00,+2.376e+00,+2.243e+00,+1.734e+00,Null,Null
52.579999,-8.121e-01,-7.008e-01,-1.262e+00,+2.421e+00,+2.166e+00,+1.784e+00,Null,Null
52.589999,Null,Null,-1.324e+00,+2.456e+00,+2.100e+00,+1.826e+00,Null,Null
52.599999,-8.676e-01,-6.314e-01,-1.390e+00,+2.491e+00,+2.026e+00,+1.870e+00,Null,Null
52.609999,-8.820e-01,-5.523e-01,-1.449e+00,+2.517e+00,+1.997e+00,+1.916e+00,Null,Null
52.619999,-8.814e-01,-4.687e-01,-1.502e+00,+2.535e+00,+1.988e+00,+1.963e+00,Null,Null
52.629999,Null,Null,-1.561e+00,+2.542e+00,+1.985e+00,+2.002e+00,Null,Null
52.639999,-8.759e-01,-3.739e-01,-1.631e+00,+2.545e+00,+1.984e+00,+2.046e+00,Null,Null
52.649999,-8.677e-01,-2.574e-01,-1.714e+00,+2.545e+00,+1.984e+00,+2.099e+00,Null,Null
52.659999,Null,Null,-1.806e+00,+2.545e+00,+1.984e+00,+2.143e+00,Null,Null
52.669999,-8.556e-01,-1.070e-01,-1.920e+00,+2.522e+00,+1.984e+00,+2.180e+00,Null,Null
52.679999,Null,Null,-1.933e+00,+2.548e+00,+1.980e+00,+2.194e+00,Null,Null
52.689999,-8.413e-01,+1.023e-01,-1.928e+00,+2.542e+00,+1.980e+00,+2.212e+00,Null,Null
52.699999,-8.182e-01,+3.672e-01,-1.926e+00,+2.503e+00,+1.986e+00,+2.227e+00,Null,Null
52.709999,Null,Null,-1.925e+00,+2.468e+00,+1.985e+00,+2.247e+00,Null,Null
52.719999,-8.024e-01,+5.954e-01,-1.919e+00,+2.450e+00,+1.984e+00,+2.267e+00,Null,Null
52.729999,-7.843e-01,+7.228e-01,-1.903e+00,+2.444e+00,+1.984e+00,+2.276e+00,Null,Null
52.739999,Null,Null,-1.887e+00,+2.440e+00,+1.984e+00,+2.283e+00,Null,Null
52.749999,-7.607e-01,+7.860e-01,-1.872e+00,+2.435e+00,+1.984e+00,+2.284e+00,Null,Null
52.759999,Null,Null,-1.859e+00,+2.431e+00,+1.984e+00,+2.285e+00,Null,Null
52.769999,-7.576e-01,+7.905e-01,-1.850e+00,+2.427e+00,+1.984e+00,+2.285e+00,Null,Null
52.779999,-7.383e-01,+8.146e-01,-1.853e+00,+2.412e+00,+1.984e+00,+2.285e+00,Null,Null
52.789999,Null,Null,-1.868e+00,+2.399e+00,+1.984e+00,+2.285e+00,Null,Null
52.799999,-7.167e-01,+8.316e-01,-1.895e+00,+2.378e+00,+1.984e+00,+2.287e+00,Null,Null
52.809999,-7.049e-01,+8.339e-01,-1.925e+00,+2.358e+00,+1.985e+00,+2.294e+00,Null,Null
52.819999,Null,Null,-1.925e+00,+2.346e+00,+1.986e+00,+2.298e+00,Null,Null
52.829999,-6.829e-01,+8.460e-01,-1.925e+00,+2.335e+00,+1.986e+00,+2.306e+00,Null,Null
52.839999,-6.408e-01,+8.654e-01,-1.925e+00,+2.330e+00,+1.985e+00,+2.317e+00,Null,Null
52.849999,Null,Null,-1.925e+00,+2.324e+00,+1.984e+00,+2.328e+00,Null,Null
52.859999,-5.902e-01,+8.757e-01,-1.921e+00,+2.331e+00,+1.984e+00,+2.342e+00,Null,Null
52.869999,-5.314e-01,+8.798e-01,-1.905e+00,+2.344e+00,+1.983e+00,+2.351e+00,Null,Null
52.879999,Null,Null,-1.881e+00,+2.355e+00,+1.983e+00,+2.357e+00,Null,Null
52.889999,-4.569e-01,+8.818e-01,-1.856e+00,+2.361e+00,+1.983e+00,+2.356e+00,Null,Null
52.899999,-3.687e-01,+8.782e-01,-1.825e+00,+2.359e+00,+1.984e+00,+2.350e+00,Null,Null
52.909999,Null,Null,-1.781e+00,+2.357e+00,+1.984e+00,+2.345e+00,Null,Null
52.919999,-2.586e-01,+8.712e-01,-1.739e+00,+2.348e+00,+1.984e+00,+2.341e+00,Null,Null
52.929999,Null,Null,-1.706e+00,+2.340e+00,+1.984e+00,+2.338e+00,Null,Null
52.939999,-1.121e-01,+8.611e-01,-1.690e+00,+2.329e+00,+1.984e+00,+2.339e+00,Null,Null
52.949999,+7.366e-02,+8.418e-01,-1.691e+00,+2.314e+00,+1.984e+00,+2.342e+00,Null,Null
52.959999,Null,Null,-1.699e+00,+2.303e+00,+1.984e+00,+2.344e+00,Null,Null
52.969999,+3.204e-01,+8.184e-01,-1.714e+00,+2.287e+00,+1.984e+00,+2.344e+00,Null,Null
52.979999,+5.858e-01,+7.819e-01,-1.735e+00,+2.266e+00,+1.984e+00,+2.336e+00,Null,Null
52.989999,Null,Null,-1.744e+00,+2.248e+00,+1.983e+00,+2.328e+00,Null,Null
52.999999,+7.759e-01,+7.283e-01,-1.745e+00,+2.223e+00,+1.984e+00,+2.306e+00,Null,Null
53.009999,Null,Null,-1.743e+00,+2.201e+00,+1.984e+00,+2.286e+00,Null,Null
53.019999,+8.375e-01,+5.885e-01,-1.742e+00,+2.173e+00,+1.984e+00,+2.244e+00,Null,Null
53.029999,+8.449e-01,+3.840e-01,-1.740e+00,+2.144e+00,+1.984e+00,+2.170e+00,Null,Null
53.039999,Null,Null,-1.740e+00,+2.119e+00,+1.984e+00,+2.108e+00,Null,Null
53.049999,+8.274e-01,+1.641e-01,-1.747e+00,+2.098e+00,+1.984e+00,+2.017e+00,Null,Null
53.059999,+7.885e-01,-5.530e-02,-1.758e+00,+2.080e+00,+1.984e+00,+1.917e+00,Null,Null
53.069999,Null,Null,-1.780e+00,+2.066e+00,+1.984e+00,+1.821e+00,Null,Null
53.079999,+7.601e-01,-2.697e-01,-1.819e+00,+2.044e+00,+1.984e+00,+1.721e+00,Null,Null
53.089999,+7.442e-01,-5.086e-01,-1.849e+00,+2.021e+00,+1.983e+00,+1.622e+00,Null,Null
53.099999,+7.112e-01,-7.124e-01,-1.851e+00,+2.002e+00,+1.983e+00,+1.529e+00,Null,Null
53.109999,+6.513e-01,-8.181e-01,-1.831e+00,+1.990e+00,+1.984e+00,+1.446e+00,Null,Null
53.119999,+5.693e-01,-8.506e-01,-1.806e+00,+1.982e+00,+1.984e+00,+1.373e+00,Null,Null
53.129999,+4.754e-01,-8.561e-01,-1.800e+00,+1.976e+00,+1.984e+00,+1.309e+00,Null,Null
53.139999,+3.772e-01,-8.561e-01,-1.810e+00,+1.970e+00,+1.984e+00,+1.254e+00,Null,Null
53.149999,+2.732e-01,-8.553e-01,-1.829e+00,+1.964e+00,+1.984e+00,+1.208e+00,Null,Null
53.159999,Null,Null,-1.859e+00,+1.959e+00,+1.984e+00,+1.171e+00,Null,Null
53.169999,+1.517e-01,-8.521e-01,-1.892e+00,+1.954e+00,+1.984e+00,+1.144e+00,Null,Null
53.179999,-1.647e-02,-8.412e-01,-1.896e+00,+1.950e+00,+1.983e+00,+1.129e+00,Null,Null
53.189999,-2.438e-01,-8.220e-01,-1.872e+00,+1.949e+00,+1.983e+00,+1.127e+00,Null,Null
53.199999,-5.091e-01,-7.904e-01,-1.837e+00,+1.948e+00,+1.984e+00,+1.137e+00,Null,Null
53.209999,-7.278e-01,-7.415e-01,-1.807e+00,+1.942e+00,+1.984e+00,+1.151e+00,Null,Null
53.219999,Null,Null,-1.787e+00,+1.937e+00,+1.984e+00,+1.164e+00,Null,Null
53.229999,-8.387e-01,-6.774e-01,-1.768e+00,+1.933e+00,+1.984e+00,+1.179e+00,Null,Null
53.239999,-8.763e-01,-5.989e-01,-1.731e+00,+1.931e+00,+1.988e+00,+1.197e+00,Null,Null
53.249999,Null,Null,-1.669e+00,+1.931e+00,+1.992e+00,+1.213e+00,Null,Null
53.259999,-8.828e-01,-5.166e-01,-1.605e+00,+1.937e+00,+2.003e+00,+1.230e+00,Null,Null
53.269999,-8.796e-01,-4.270e-01,-1.559e+00,+1.945e+00,+2.026e+00,+1.249e+00,Null,Null
53.279999,-8.728e-01,-3.215e-01,-1.522e+00,+1.954e+00,+2.066e+00,+1.273e+00,Null,Null
53.289999,Null,Null,-1.489e+00,+1.962e+00,+2.099e+00,+1.293e+00,Null,Null
53.299999,-8.622e-01,-1.932e-01,-1.460e+00,+1.974e+00,+2.153e+00,+1.320e+00,Null,Null
53.309999,-8.501e-01,-1.507e-02,-1.424e+00,+1.990e+00,+2.225e+00,+1.354e+00,Null,Null
53.319999,-8.309e-01,+2.234e-01,-1.374e+00,+2.023e+00,+2.290e+00,+1.395e+00,Null,Null
53.329999,-8.000e-01,+5.009e-01,-1.315e+00,+2.083e+00,+2.311e+00,+1.450e+00,Null,Null
53.339999,Null,Null,-1.270e+00,+2.132e+00,+2.328e+00,+1.495e+00,Null,Null
53.349999,-7.530e-01,+7.277e-01,-1.243e+00,+2.193e+00,+2.316e+00,+1.548e+00,Null,Null
53.359999,-6.860e-01,+8.454e-01,-1.237e+00,+2.246e+00,+2.302e+00,+1.600e+00,Null,Null
53.369999,-6.203e-01,+8.784e-01,-1.255e+00,+2.295e+00,+2.272e+00,+1.651e+00,Null,Null
53.379999,Null,Null,-1.293e+00,+2.335e+00,+2.247e+00,+1.693e+00,Null,Null
53.389999,-5.665e-01,+8.797e-01,-1.349e+00,+2.378e+00,+2.200e+00,+1.738e+00,Null,Null
53.399999,-5.149e-01,+8.765e-01,-1.403e+00,+2.420e+00,+2.129e+00,+1.786e+00,Null,Null
53.409999,-4.622e-01,+8.719e-01,-1.444e+00,+2.461e+00,+2.044e+00,+1.837e+00,Null,Null
53.419999,-3.908e-01,+8.712e-01,-1.485e+00,+2.493e+00,+2.003e+00,+1.889e+00,Null,Null
53.429999,Null,Null,-1.511e+00,+2.519e+00,+1.989e+00,+1.932e+00,Null,Null
53.439999,-2.850e-01,+8.715e-01,-1.535e+00,+2.536e+00,+1.986e+00,+1.976e+00,Null,Null
53.449999,-1.440e-01,+8.642e-01,-1.567e+00,+2.542e+00,+1.984e+00,+2.026e+00,Null,Null
53.459999,+5.035e-02,+8.512e-01,-1.585e+00,+2.538e+00,+1.983e+00,+2.081e+00,Null,Null
53.469999,+2.924e-01,+8.245e-01,-1.592e+00,+2.516e+00,+1.984e+00,+2.130e+00,Null,Null
53.479999,+4.715e-01,+7.394e-01,-1.614e+00,+2.482e+00,+1.984e+00,+2.164e+00,Null,Null
53.489999,+5.840e-01,+6.160e-01,-1.651e+00,+2.446e+00,+1.984e+00,+2.194e+00,Null,Null
53.499999,+6.691e-01,+4.995e-01,-1.691e+00,+2.416e+00,+1.984e+00,+2.223e+00,Null,Null
53.509999,Null,Null,-1.732e+00,+2.391e+00,+1.983e+00,+2.247e+00,Null,Null
53.519999,+7.308e-01,+3.834e-01,-1.769e+00,+2.369e+00,+1.983e+00,+2.269e+00,Null,Null
53.529999,+7.949e-01,+2.963e-01,-1.794e+00,+2.349e+00,+1.984e+00,+2.287e+00,Null,Null
53.539999,Null,Null,-1.810e+00,+2.332e+00,+1.984e+00,+2.301e+00,Null,Null
53.549999,+8.263e-01,+1.811e-01,-1.824e+00,+2.311e+00,+1.984e+00,+2.309e+00,Null,Null
53.559999,+8.315e-01,+2.061e-02,-1.842e+00,+2.282e+00,+1.984e+00,+2.302e+00,Null,Null
53.569999,Null,Null,-1.866e+00,+2.258e+00,+1.984e+00,+2.297e+00,Null,Null
53.579999,+8.199e-01,-1.928e-01,-1.896e+00,+2.227e+00,+1.984e+00,+2.272e+00,Null,Null
53.589999,+7.897e-01,-4.411e-01,-1.926e+00,+2.196e+00,+1.984e+00,+2.221e+00,Null,Null
53.599999,Null,Null,-1.925e+00,+2.169e+00,+1.984e+00,+2.178e+00,Null,Null
53.609999,+7.508e-01,-6.708e-01,-1.925e+00,+2.141e+00,+1.983e+00,+2.110e+00,Null,Null
53.619999,+6.926e-01,-8.052e-01,-1.922e+00,+2.113e+00,+1.984e+00,+2.027e+00,Null,Null
53.629999,+5.851e-01,-8.326e-01,-1.914e+00,+2.083e+00,+1.984e+00,+1.936e+00,Null,Null
53.639999,Null,Null,-1.904e+00,+2.058e+00,+1.984e+00,+1.861e+00,Null,Null
53.649999,+3.761e-01,-7.937e-01,-1.890e+00,+2.036e+00,+1.984e+00,+1.777e+00,Null,Null
53.659999,+8.975e-03,-7.233e-01,-1.869e+00,+2.021e+00,+1.984e+00,+1.683e+00,Null,Null
53.669999,-5.053e-01,-6.087e-01,-1.840e+00,+2.016e+00,+1.984e+00,+1.586e+00,Null,Null
53.679999,-8.241e-01,-4.382e-01,-1.812e+00,+2.009e+00,+1.984e+00,+1.493e+00,Null,Null
53.689999,-8.735e-01,-2.715e-01,-1.789e+00,+1.999e+00,+1.984e+00,+1.409e+00,Null,Null
53.699999,Null,Null,-1.770e+00,+1.991e+00,+1.984e+00,+1.340e+00,Null,Null
53.709999,-8.654e-01,-9.334e-02,-1.755e+00,+1.982e+00,+1.984e+00,+1.281e+00,Null,Null
53.719999,-8.507e-01,+1.323e-01,-1.742e+00,+1.974e+00,+1.983e+00,+1.230e+00,Null,Null
53.729999,-8.219e-01,+4.014e-01,-1.729e+00,+1.966e+00,+1.984e+00,+1.190e+00,Null,Null
53.739999,Null,Null,-1.721e+00,+1.961e+00,+1.984e+00,+1.158e+00,Null,Null
53.749999,-7.828e-01,+6.509e-01,-1.715e+00,+1.956e+00,+1.984e+00,+1.137e+00,Null,Null
53.759999,-7.324e-01,+7.997e-01,-1.705e+00,+1.954e+00,+1.984e+00,+1.129e+00,Null,Null
53.769999,-6.675e-01,+8.649e-01,-1.690e+00,+1.953e+00,+1.984e+00,+1.134e+00,Null,Null
53.779999,Null,Null,-1.673e+00,+1.952e+00,+1.984e+00,+1.139e+00,Null,Null
53.789999,-6.108e-01,+8.785e-01,-1.661e+00,+1.946e+00,+1.984e+00,+1.150e+00,Null,Null
53.799999,-5.578e-01,+8.790e-01,-1.652e+00,+1.938e+00,+1.984e+00,+1.164e+00,Null,Null
53.809999,-5.060e-01,+8.758e-01,-1.640e+00,+1.933e+00,+1.989e+00,+1.181e+00,Null,Null
53.819999,-4.416e-01,+8.749e-01,-1.621e+00,+1.934e+00,+1.997e+00,+1.200e+00,Null,Null
53.829999,Null,Null,-1.599e+00,+1.935e+00,+2.004e+00,+1.216e+00,Null,Null
53.839999,-3.481e-01,+8.761e-01,-1.574e+00,+1.939e+00,+2.017e+00,+1.234e+00,Null,Null
53.849999,-2.280e-01,+8.702e-01,-1.540e+00,+1.946e+00,+2.041e+00,+1.254e+00,Null,Null
53.859999,-6.546e-02,+8.597e-01,-1.495e+00,+1.955e+00,+2.080e+00,+1.278e+00,Null,Null
53.869999,Null,Null,-1.442e+00,+1.963e+00,+2.113e+00,+1.298e+00,Null,Null
53.879999,+1.378e-01,+8.373e-01,-1.382e+00,+1.973e+00,+2.163e+00,+1.322e+00,Null,Null
53.889999,+3.936e-01,+8.088e-01,-1.302e+00,+1.985e+00,+2.228e+00,+1.352e+00,Null,Null
53.899999,+6.453e-01,+7.666e-01,-1.191e+00,+2.010e+00,+2.294e+00,+1.388e+00,Null,Null
53.909999,+8.047e-01,+7.082e-01,-1.039e+00,+2.052e+00,+2.334e+00,+1.432e+00,Null,Null
53.919999,+8.704e-01,+6.504e-01,-8.636e-01,+2.117e+00,+2.334e+00,+1.487e+00,Null,Null
53.929999,Null,Null,-7.015e-01,+2.172e+00,+2.333e+00,+1.535e+00,Null,Null
53.939999,+8.876e-01,+5.894e-01,-5.679e-01,+2.226e+00,+2.322e+00,+1.584e+00,Null,Null
53.949999,+8.891e-01,+5.274e-01,-4.686e-01,+2.274e+00,+2.302e+00,+1.632e+00,Null,Null
53.959999,+8.859e-01,+4.616e-01,-4.188e-01,+2.324e+00,+2.261e+00,+1.683e+00,Null,Null
53.969999,+8.808e-01,+3.869e-01,-4.165e-01,+2.375e+00,+2.194e+00,+1.737e+00,Null,Null
53.979999,Null,Null,-4.258e-01,+2.415e+00,+2.136e+00,+1.782e+00,Null,Null
53.989999,+8.744e-01,+2.959e-01,-4.445e-01,+2.456e+00,+2.057e+00,+1.831e+00,Null,Null
53.999999,+8.660e-01,+1.774e-01,-4.554e-01,+2.489e+00,+2.006e+00,+1.882e+00,Null,Null
54.009999,+8.544e-01,+1.588e-02,-4.278e-01,+2.513e+00,+1.991e+00,+1.935e+00,Null,Null
54.019999,Null,Null,-3.822e-01,+2.533e+00,+1.986e+00,+1.978e+00,Null,Null
54.029999,+8.368e-01,-2.041e-01,-3.398e-01,+2.542e+00,+1.984e+00,+2.025e+00,Null,Null
54.039999,+8.091e-01,-4.700e-01,-3.108e-01,+2.543e+00,+1.984e+00,+2.080e+00,Null,Null
54.049999,+7.662e-01,-7.037e-01,-3.063e-01,+2.521e+00,+1.984e+00,+2.129e+00,Null,Null
54.059999,Null,Null,-3.186e-01,+2.502e+00,+1.984e+00,+2.169e+00,Null,Null
54.069999,+7.093e-01,-8.305e-01,-3.455e-01,+2.468e+00,+1.984e+00,+2.198e+00,Null,Null
54.079999,+6.473e-01,-8.744e-01,-3.809e-01,+2.434e+00,+1.984e+00,+2.224e+00,Null,Null
54.089999,Null,Null,-4.151e-01,+2.405e+00,+1.983e+00,+2.245e+00,Null,Null
54.099999,+5.816e-01,-8.824e-01,-4.455e-01,+2.381e+00,+1.983e+00,+2.267e+00,Null,Null
54.109999,+5.155e-01,-8.808e-01,-4.731e-01,+2.359e+00,+1.983e+00,+2.285e+00,Null,Null
54.119999,+4.442e-01,-8.761e-01,-5.021e-01,+2.336e+00,+1.983e+00,+2.298e+00,Null,Null
54.129999,Null,Null,-5.292e-01,+2.316e+00,+1.983e+00,+2.308e+00,Null,Null
